"ID","DeviceID","TTL","TransmissionPower","TransmissionsNumber","IntervalTime","TTLResidue","Delay"
"16448","1","4","6","3","2","2","39449255.00"
"16449","3","4","6","3","2","2","42089097.00"
"16450","2","4","6","3","2","2","35494248.00"
"16451","1","4","6","3","2","2","44519592.00"
"16452","2","4","6","3","2","2","38280639.00"
"16453","3","4","6","3","2","2","32478972.00"
"16454","2","4","6","3","2","2","42600419.00"
"16455","1","4","6","3","2","2","47996229.00"
"16456","2","4","6","3","2","2","43108878.00"
"16457","1","4","6","3","2","2","49834834.00"
"16458","2","4","6","3","2","2","45139281.00"
"16459","3","4","6","3","2","2","43219360.00"
"16460","1","4","6","3","2","2","55679253.00"
"16461","3","4","6","3","2","2","36979315.00"
"16462","1","4","6","3","2","2","57130819.00"
"16463","1","4","6","3","2","2","60494571.00"
"16464","2","4","6","3","2","2","56993186.00"
"16465","2","4","6","3","2","2","51500805.00"
"16466","3","4","6","3","3","2","40360235.00"
"16467","3","4","6","3","3","2","39249720.00"
"16468","3","4","6","3","3","2","41481707.00"
"16469","3","4","6","3","3","2","43709650.00"
"16470","3","4","6","3","3","2","45554156.00"
"16471","1","4","6","3","3","2","4703661.00"
"16472","1","4","6","3","3","2","9529198.00"
"16473","2","4","6","3","3","2","10950719.00"
"16474","3","4","6","3","3","2","41269301.00"
"16475","3","4","6","3","3","2","43709340.00"
"16476","3","4","6","3","3","2","43839230.00"
"16477","3","4","6","3","3","2","46382382.00"
"16478","1","4","6","3","3","2","5979151.00"
"16479","3","4","6","3","3","2","2994290.00"
"16480","3","4","6","3","3","2","8579417.00"
"16481","3","4","6","3","3","2","8349059.00"
"16482","3","4","6","3","3","2","54979000.00"
"16483","1","4","6","3","3","2","55939030.00"
"16484","1","4","6","3","3","2","58999444.00"
"16485","3","4","6","3","3","2","61856435.00"
"16486","2","4","6","3","3","2","55639361.00"
"16487","3","4","6","3","3","2","56859269.00"
"16488","1","4","6","3","3","2","56819180.00"
"16489","2","4","6","3","3","2","60478880.00"
"16490","1","4","6","3","4","2","5527059.00"
"16491","3","4","6","3","4","2","18338059.00"
"16492","3","4","6","3","4","2","3945617.00"
"16493","1","4","6","3","4","2","6856117.00"
"16494","3","4","6","3","4","2","2001241.00"
"16495","2","4","6","3","4","2","6301596.00"
"16496","3","4","6","3","4","2","5708569.00"
"16497","2","4","6","3","4","2","8699522.00"
"16498","1","4","6","3","4","2","10428424.00"
"16499","3","4","6","3","4","2","8879162.00"
"16500","2","4","6","3","4","2","10724750.00"
"16501","3","4","6","3","4","2","17191174.00"
"16502","2","4","6","3","4","2","6779261.00"
"16503","2","4","6","3","4","2","57582378.00"
"16504","3","4","6","3","4","2","54699013.00"
"16505","2","4","6","3","4","2","55738784.00"
"16506","1","4","6","3","4","2","54200114.00"
"16507","2","4","6","3","4","2","57543647.00"
"16508","1","4","6","3","5","2","6187050.00"
"16509","3","4","6","3","5","2","6706340.00"
"16510","2","4","6","3","5","2","8799177.00"
"16511","1","4","6","3","5","2","16979377.00"
"16512","3","4","6","3","5","2","8949239.00"
"16513","3","4","6","3","5","2","5744333.00"
"16514","3","4","6","5","1","2","13667841.00"
"16515","3","4","6","5","1","2","27279545.00"
"16516","2","4","6","5","1","2","29119124.00"
"16517","3","4","6","5","1","2","34539356.00"
"16518","1","4","6","5","1","2","34639640.00"
"16519","2","4","6","5","1","2","30251053.00"
"16520","1","4","6","5","1","2","32561965.00"
"16521","2","4","6","5","1","2","33251313.00"
"16522","3","4","6","5","1","2","35379177.00"
"16523","1","4","6","5","1","2","37027367.00"
"16524","3","4","6","5","1","2","37069624.00"
"16525","1","4","6","5","1","2","40279821.00"
"16526","3","4","6","5","1","2","42338667.00"
"16527","3","4","6","5","1","2","39879330.00"
"16528","3","4","6","5","2","2","84303638.00"
"16529","2","4","6","5","2","2","29476196.00"
"16530","3","4","6","5","2","2","29269251.00"
"16531","2","4","6","5","2","2","30589261.00"
"16532","2","4","6","5","2","2","33759077.00"
"16533","1","4","6","5","2","2","34238902.00"
"16534","3","4","6","5","2","2","38175538.00"
"16535","2","4","6","5","2","2","38638962.00"
"16536","2","4","6","5","2","2","37994983.00"
"16537","3","4","6","5","2","2","39945721.00"
"16538","2","4","6","5","2","2","43208885.00"
"16539","2","4","6","5","3","2","33899179.00"
"16540","1","4","6","5","3","2","37658385.00"
"16541","3","4","6","5","3","2","38255806.00"
"16542","3","4","6","5","3","2","32398999.00"
"16543","2","4","6","5","3","2","29169166.00"
"16544","1","4","6","5","3","2","35422230.00"
"16545","3","4","6","5","3","2","31968501.00"
"16546","3","4","6","5","3","2","32008263.00"
"16547","1","4","6","5","3","2","36279158.00"
"16548","2","4","6","5","3","2","36995404.00"
"16549","1","4","6","5","3","2","38329073.00"
"16550","1","4","6","5","3","2","39220994.00"
"16551","3","4","6","5","3","2","41950829.00"
"16552","2","4","6","5","3","2","42017966.00"
"16553","1","4","6","5","4","2","33196321.00"
"16554","3","4","6","5","4","2","49389275.00"
"16555","2","4","6","5","4","2","34997869.00"
"16556","2","4","6","5","4","2","34665408.00"
"16557","3","4","6","5","4","2","35183602.00"
"16558","1","4","6","5","4","2","33309142.00"
"16559","3","4","6","5","4","2","39546128.00"
"16560","1","4","6","5","4","2","41559453.00"
"16561","3","4","6","5","5","2","27659182.00"
"16562","2","4","6","5","5","2","31329305.00"
"16563","2","4","6","5","5","2","34498987.00"
"16564","3","4","6","5","5","2","35988015.00"
"16565","3","4","6","5","5","2","37173064.00"
"16566","3","4","6","5","5","2","41259359.00"
"16567","1","4","6","5","5","2","45248892.00"
"16568","1","4","6","5","5","2","47277475.00"
"16569","1","5","1","1","1","2","17517748.00"
"16570","1","5","1","1","1","2","1328555.00"
"16571","2","5","1","1","1","2","4023895.00"
"16572","1","5","1","1","1","2","18075413.00"
"16573","2","5","1","1","1","2","20139015.00"
"16574","1","5","1","1","1","2","7653853.00"
"16575","1","5","1","1","1","2","7678008.00"
"16576","2","5","1","1","1","2","9008587.00"
"16577","1","5","1","1","1","2","7028897.00"
"16578","2","5","1","1","1","2","7688855.00"
"16579","3","5","1","1","1","1","7448772.00"
"16580","1","5","1","1","1","2","7508077.00"
"16581","2","5","1","1","1","2","8386701.00"
"16582","1","5","1","1","1","2","6370205.00"
"16583","2","5","1","1","1","2","7263143.00"
"16584","3","5","1","1","1","1","7967112.00"
"16585","1","5","1","1","1","2","6146193.00"
"16586","2","5","1","1","1","2","6739330.00"
"16587","2","5","1","1","1","2","5178884.00"
"16588","3","5","1","1","1","2","5278949.00"
"16589","1","5","1","1","1","2","5372844.00"
"16590","2","5","1","1","1","1","4668645.00"
"16591","3","5","1","1","1","2","4948746.00"
"16592","1","5","1","1","1","1","5518520.00"
"16593","3","5","1","1","1","2","6416428.00"
"16594","2","5","1","1","1","2","5868687.00"
"16595","1","5","1","1","1","2","5969167.00"
"16596","3","5","1","1","1","2","6069082.00"
"16597","1","5","1","1","1","2","6369154.00"
"16598","2","5","1","1","1","2","6703817.00"
"16599","3","5","1","1","1","2","6745796.00"
"16600","1","5","1","1","1","1","6845411.00"
"16601","2","5","1","1","1","2","6887222.00"
"16602","3","5","1","1","1","2","6933585.00"
"16603","2","5","1","1","1","2","6909454.00"
"16604","1","5","1","1","1","2","6999392.00"
"16605","2","5","1","1","1","1","6752064.00"
"16606","1","5","1","1","1","2","6793117.00"
"16607","3","5","1","1","1","2","6837401.00"
"16608","1","5","1","1","1","2","6878157.00"
"16609","2","5","1","1","1","1","6919235.00"
"16610","3","5","1","1","1","2","7158973.00"
"16611","3","5","1","1","1","2","14904493.00"
"16612","2","5","1","1","1","2","14959866.00"
"16613","1","5","1","1","1","2","15001118.00"
"16614","2","5","1","1","1","1","4769385.00"
"16615","1","5","1","1","1","0","4811835.00"
"16616","2","5","1","1","1","2","4478727.00"
"16617","2","5","1","1","1","2","4616910.00"
"16618","3","5","1","1","1","1","4775617.00"
"16619","2","5","1","1","1","2","4086291.00"
"16620","1","5","1","1","1","2","4185661.00"
"16621","3","5","1","1","1","1","4369374.00"
"16622","3","5","1","1","1","2","4226958.00"
"16623","2","5","1","1","1","1","4268630.00"
"16624","1","5","1","1","1","2","4329059.00"
"16625","1","5","1","1","1","2","4416862.00"
"16626","2","5","1","1","1","2","4458530.00"
"16627","2","5","1","1","1","2","5018915.00"
"16628","3","5","1","1","1","1","5907137.00"
"16629","2","5","1","1","1","1","5948809.00"
"16630","2","5","1","1","1","2","6638761.00"
"16631","1","5","1","1","1","2","6685534.00"
"16632","3","5","1","1","1","2","7738812.00"
"16633","2","5","1","1","1","2","6745231.00"
"16634","1","5","1","1","1","2","6836888.00"
"16635","3","5","1","1","1","1","6877871.00"
"16636","2","5","1","1","1","2","7247794.00"
"16637","1","5","1","1","1","2","7289553.00"
"16638","3","5","1","1","1","2","7400232.00"
"16639","2","5","1","1","1","2","7308887.00"
"16640","1","5","1","1","1","2","7400003.00"
"16641","3","5","1","1","1","2","6537881.00"
"16642","2","5","1","1","1","2","6579640.00"
"16643","2","5","1","1","1","2","6988865.00"
"16644","1","5","1","1","1","2","7107516.00"
"16645","3","5","1","1","1","1","7205117.00"
"16646","2","5","1","1","1","2","13406998.00"
"16647","1","5","1","1","1","1","13480637.00"
"16648","3","5","1","1","1","1","13521802.00"
"16649","2","5","1","1","2","2","2257220.00"
"16650","1","5","1","1","2","2","2359593.00"
"16651","3","5","1","1","2","2","2678230.00"
"16652","2","5","1","1","2","2","3189205.00"
"16653","1","5","1","1","2","1","3328236.00"
"16654","3","5","1","1","2","1","3428988.00"
"16655","2","5","1","1","2","2","3980339.00"
"16656","3","5","1","1","2","2","4372611.00"
"16657","1","5","1","1","2","2","4378863.00"
"16658","3","5","1","1","2","1","5799438.00"
"16659","2","5","1","1","2","2","5849627.00"
"16660","2","5","1","1","2","2","5138519.00"
"16661","2","5","1","1","2","2","4936472.00"
"16662","2","5","1","1","2","2","5066870.00"
"16663","3","5","1","1","2","1","5179042.00"
"16664","1","5","1","1","2","1","5220714.00"
"16665","1","5","1","1","2","2","5568985.00"
"16666","2","5","1","1","2","2","5610657.00"
"16667","3","5","1","1","2","2","5724410.00"
"16668","2","5","1","1","2","2","6049108.00"
"16669","1","5","1","1","2","1","6180773.00"
"16670","3","5","1","1","2","1","6289350.00"
"16671","2","5","1","1","2","2","5398753.00"
"16672","1","5","1","1","2","1","5534514.00"
"16673","1","5","1","1","2","2","6222425.00"
"16674","2","5","1","1","2","2","6469287.00"
"16675","1","5","1","1","2","1","6511046.00"
"16676","2","5","1","1","2","2","6428804.00"
"16677","1","5","1","1","2","1","6769326.00"
"16678","3","5","1","1","2","2","7281050.00"
"16679","1","5","1","1","2","2","7322120.00"
"16680","2","5","1","1","2","1","7367783.00"
"16681","2","5","1","1","2","2","14073662.00"
"16682","3","5","1","1","2","2","14115594.00"
"16683","2","5","1","1","2","2","4108237.00"
"16684","1","5","1","1","2","1","4156343.00"
"16685","3","5","1","1","2","0","4449297.00"
"16686","1","5","1","1","2","2","4278145.00"
"16687","2","5","1","1","2","2","4376934.00"
"16688","1","5","1","1","2","2","4426927.00"
"16689","3","5","1","1","2","2","4541019.00"
"16690","2","5","1","1","2","2","4208710.00"
"16691","1","5","1","1","2","2","4250382.00"
"16692","2","5","1","1","2","2","3987009.00"
"16693","1","5","1","1","2","2","4089186.00"
"16694","3","5","1","1","2","2","4188147.00"
"16695","2","5","1","1","2","2","4098147.00"
"16696","1","5","1","1","2","1","4139819.00"
"16697","2","5","1","1","2","2","4738685.00"
"16698","1","5","1","1","2","2","4849617.00"
"16699","3","5","1","1","2","1","4946817.00"
"16700","2","5","1","1","2","2","5567353.00"
"16701","1","5","1","1","2","1","5802532.00"
"16702","3","5","1","1","2","0","5909045.00"
"16703","2","5","1","1","2","1","6438648.00"
"16704","2","5","1","1","2","2","7158855.00"
"16705","3","5","1","1","2","1","7298995.00"
"16706","1","5","1","1","2","2","7339979.00"
"16707","2","5","1","1","2","2","7309462.00"
"16708","1","5","1","1","2","2","7351221.00"
"16709","3","5","1","1","2","1","7529078.00"
"16710","2","5","1","1","2","2","6727724.00"
"16711","3","5","1","1","2","0","6990917.00"
"16712","2","5","1","1","2","2","7898556.00"
"16713","1","5","1","1","2","1","8116068.00"
"16714","2","5","1","1","2","2","7629261.00"
"16715","2","5","1","1","2","2","13948814.00"
"16716","3","5","1","1","2","1","15443697.00"
"16717","3","5","1","1","2","2","5046212.00"
"16718","2","5","1","1","2","1","5087191.00"
"16719","2","5","1","1","2","2","4108768.00"
"16720","3","5","1","1","2","2","4209142.00"
"16721","1","5","1","1","2","1","4250129.00"
"16722","3","5","1","1","2","1","3556605.00"
"16723","1","5","1","1","2","1","3606813.00"
"16724","3","5","1","1","2","1","3339002.00"
"16725","2","5","1","1","2","2","3772070.00"
"16726","1","5","1","1","2","2","3813738.00"
"16727","3","5","1","1","2","2","4059022.00"
"16728","2","5","1","1","2","1","4579223.00"
"16729","3","5","1","1","2","2","4620895.00"
"16730","1","5","1","1","2","1","4666467.00"
"16731","2","5","1","1","2","2","5368851.00"
"16732","2","5","1","1","2","2","5488774.00"
"16733","1","5","1","1","2","2","5609676.00"
"16734","2","5","1","1","2","2","6268910.00"
"16735","1","5","1","1","2","2","6310586.00"
"16736","3","5","1","1","2","1","6589501.00"
"16737","2","5","1","1","2","2","6878929.00"
"16738","2","5","1","1","2","2","7508631.00"
"16739","1","5","1","1","2","1","7550389.00"
"16740","3","5","1","1","2","2","7741033.00"
"16741","2","5","1","1","2","2","6667558.00"
"16742","1","5","1","1","2","2","6768622.00"
"16743","2","5","1","1","2","2","6789344.00"
"16744","3","5","1","1","2","2","7908190.00"
"16745","1","5","1","1","2","2","7949397.00"
"16746","2","5","1","1","2","2","7994923.00"
"16747","2","5","1","1","2","2","13799290.00"
"16748","3","5","1","1","2","2","14046717.00"
"16749","2","5","1","1","2","2","3924372.00"
"16750","3","5","1","1","2","2","3966060.00"
"16751","1","5","1","1","2","2","4011616.00"
"16752","2","5","1","1","2","2","4051869.00"
"16753","3","5","1","1","2","1","4092852.00"
"16754","1","5","1","1","2","2","4138425.00"
"16755","3","5","1","1","2","2","2849133.00"
"16756","1","5","1","1","2","2","2890120.00"
"16757","2","5","1","1","2","1","3009283.00"
"16758","2","5","1","1","3","2","2217643.00"
"16759","1","5","1","1","3","2","2320555.00"
"16760","3","5","1","1","3","2","2621126.00"
"16761","1","5","1","1","3","2","3258647.00"
"16762","2","5","1","1","3","2","3302658.00"
"16763","2","5","1","1","3","2","4019114.00"
"16764","1","5","1","1","3","1","5261653.00"
"16765","2","5","1","1","3","2","5417933.00"
"16766","2","5","1","1","3","2","4868129.00"
"16767","1","5","1","1","3","2","4909797.00"
"16768","3","5","1","1","3","1","5189183.00"
"16769","2","5","1","1","3","2","4989205.00"
"16770","1","5","1","1","3","2","5089447.00"
"16771","1","5","1","1","3","2","5182178.00"
"16772","3","5","1","1","3","2","5225908.00"
"16773","2","5","1","1","3","2","5269596.00"
"16774","2","5","1","1","3","2","5929267.00"
"16775","1","5","1","1","3","2","5971026.00"
"16776","3","5","1","1","3","1","6189487.00"
"16777","2","5","1","1","3","2","6118394.00"
"16778","1","5","1","1","3","1","6219462.00"
"16779","3","5","1","1","3","1","6439099.00"
"16780","3","5","1","1","3","2","6208829.00"
"16781","1","5","1","1","3","2","6249899.00"
"16782","2","5","1","1","3","2","6295559.00"
"16783","1","5","1","1","3","1","12998843.00"
"16784","2","5","1","1","3","2","13040688.00"
"16785","3","5","1","1","3","0","13145960.00"
"16786","2","5","1","1","3","2","3096928.00"
"16787","1","5","1","1","3","1","3138596.00"
"16788","2","5","1","1","3","2","3226768.00"
"16789","1","5","1","1","3","1","3403934.00"
"16790","2","5","1","1","3","2","3027952.00"
"16791","1","5","1","1","3","1","3143843.00"
"16792","1","5","1","1","3","1","2878782.00"
"16793","3","5","1","1","3","2","2978233.00"
"16794","2","5","1","1","3","2","3072558.00"
"16795","2","5","1","1","3","2","3669760.00"
"16796","1","5","1","1","3","2","3711428.00"
"16797","3","5","1","1","3","1","3757001.00"
"16798","3","5","1","1","3","2","4409618.00"
"16799","2","5","1","1","3","2","4451290.00"
"16800","1","5","1","1","3","2","4496862.00"
"16801","1","5","1","1","3","2","4909054.00"
"16802","3","5","1","1","3","1","5121185.00"
"16803","2","5","1","1","3","2","5507704.00"
"16804","1","5","1","1","3","1","5549379.00"
"16805","3","5","1","1","3","1","5611204.00"
"16806","2","5","1","1","3","2","5899228.00"
"16807","1","5","1","1","3","1","5940875.00"
"16808","3","5","1","1","3","2","6111843.00"
"16809","2","5","1","1","3","2","5681385.00"
"16810","1","5","1","1","3","1","5723143.00"
"16811","2","5","1","1","3","2","6502889.00"
"16812","1","5","1","1","3","2","6544648.00"
"16813","3","5","1","1","3","0","7418440.00"
"16814","1","5","1","1","3","2","7266012.00"
"16815","3","5","1","1","3","2","7356644.00"
"16816","3","5","1","1","3","2","6739700.00"
"16817","2","5","1","1","3","2","6780770.00"
"16818","1","5","1","1","3","1","6890551.00"
"16819","3","5","1","1","3","1","6899016.00"
"16820","2","5","1","1","3","2","6944376.00"
"16821","3","5","1","1","3","1","14377620.00"
"16822","2","5","1","1","3","2","14419553.00"
"16823","1","5","1","1","3","1","14660346.00"
"16824","2","5","1","1","3","2","4468368.00"
"16825","1","5","1","1","3","2","4574089.00"
"16826","3","5","1","1","3","1","4614990.00"
"16827","2","5","1","1","3","2","4998480.00"
"16828","1","5","1","1","3","2","4722511.00"
"16829","1","5","1","1","3","1","4918909.00"
"16830","3","5","1","1","3","2","4961377.00"
"16831","2","5","1","1","3","2","5079289.00"
"16832","2","5","1","1","3","2","4368748.00"
"16833","1","5","1","1","3","2","4410420.00"
"16834","3","5","1","1","3","1","4616665.00"
"16835","2","5","1","1","3","2","4448883.00"
